pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female,z_score,deviation_value
福岡県,4010,直方・鞍手,eGFR,CKD,1831,168,0.0917531403604587,1004,114,0.1135458167330677,827,54,0.0652962515114873,-0.6949423769048229,43.05057623095177
福岡県,4011,田川,eGFR,CKD,2034,214,0.1052114060963618,1154,144,0.1247833622183708,880,70,0.0795454545454545,-0.23636669837810326,47.63633301621897
福岡県,4012,北九州,eGFR,CKD,18037,1976,0.1095525863502799,10839,1382,0.127502537134422,7198,594,0.0825229230341761,-0.0884457314710176,49.115542685289824
福岡県,4013,京築,eGFR,CKD,3411,298,0.0873644092641454,2187,223,0.1019661636945587,1224,75,0.0612745098039215,-0.844483586735016,41.555164132649836
福島県,701,県北,eGFR,CKD,6846,649,0.0947998831434414,3694,380,0.1028695181375203,3152,269,0.0853426395939086,-0.5911279504088875,44.088720495911126
福島県,702,県中,eGFR,CKD,6664,701,0.1051920768307323,3983,457,0.1147376349485312,2681,244,0.0910108168593808,-0.23702532195378626,47.629746780462135
福島県,703,県南,eGFR,CKD,3083,266,0.0862795977943561,2044,170,0.0831702544031311,1039,96,0.0923965351299326,-0.8814473505359556,41.18552649464044
福島県,706,相双,eGFR,CKD,1677,157,0.0936195587358378,1029,101,0.0981535471331389,648,56,0.0864197530864197,-0.6313462130528261,43.686537869471735
福島県,707,いわき,eGFR,CKD,3786,405,0.1069730586370839,2487,304,0.1222356252513068,1299,101,0.0777521170130869,-0.1763403157042331,48.23659684295767
福島県,708,会津・南会津,eGFR,CKD,3389,265,0.0781941575686043,2042,173,0.0847208619000979,1347,92,0.0682999257609502,-1.1569498789055632,38.43050121094437
秋田県,501,大館・鹿角,eGFR,CKD,1538,180,0.1170351105331599,1064,128,0.1203007518796992,474,52,0.1097046413502109,0.16651309246593107,51.66513092465931
秋田県,502,北秋田,eGFR,CKD,171,17,0.0994152046783625,116,17,0.146551724137931,55,0,0.0,-0.43386591932495455,45.66134080675045
秋田県,503,能代・山本,eGFR,CKD,979,116,0.118488253319714,508,71,0.139763779527559,471,45,0.0955414012738853,0.21602734284683528,52.16027342846835
秋田県,504,秋田周辺,eGFR,CKD,7832,746,0.0952502553626149,4846,519,0.1070986380520016,2986,227,0.0760214333556597,-0.5757820098508775,44.24217990149123
秋田県,505,由利本荘・にかほ,eGFR,CKD,688,118,0.1715116279069767,417,74,0.1774580335731415,271,44,0.1623616236162361,2.0227408121955492,70.22740812195549
秋田県,506,大仙・仙北,eGFR,CKD,1442,139,0.0963938973647711,829,79,0.0952955367913148,613,60,0.097879282218597,-0.5368136600336089,44.631863399663914
秋田県,507,横手,eGFR,CKD,424,47,0.1108490566037735,279,19,0.068100358422939,145,28,0.193103448275862,-0.0442699262185257,49.55730073781474
秋田県,508,湯沢・雄勝,eGFR,CKD,425,52,0.1223529411764706,274,52,0.1897810218978102,151,0,0.0,0.34771235271242534,53.477123527124256
群馬県,1001,前橋,eGFR,CKD,3643,556,0.1526214658248696,1973,320,0.1621895590471363,1670,236,0.141317365269461,1.3790792094102422,63.79079209410242
群馬県,1002,渋川,eGFR,CKD,884,136,0.1538461538461538,464,74,0.1594827586206896,420,62,0.1476190476190476,1.420809113646396,64.20809113646396
群馬県,1003,伊勢崎,eGFR,CKD,4347,582,0.1338854382332643,2595,368,0.1418111753371869,1752,214,0.1221461187214611,0.7406695707303594,57.4066957073036
群馬県,1004,高崎・安中,eGFR,CKD,6933,1311,0.1890956295975768,4002,768,0.191904047976012,2931,543,0.1852610030706243,2.621896428878789,76.21896428878789
群馬県,1005,藤岡,eGFR,CKD,907,140,0.1543550165380375,489,81,0.1656441717791411,418,59,0.1411483253588516,1.4381480530600363,64.38148053060036
群馬県,1006,富岡,eGFR,CKD,954,152,0.1593291404612159,499,89,0.1783567134268537,455,63,0.1384615384615384,1.607635882911872,66.07635882911872
群馬県,1007,吾妻,eGFR,CKD,322,56,0.1739130434782608,104,20,0.1923076923076923,218,36,0.1651376146788991,2.104566420088582,71.04566420088582
群馬県,1008,沼田,eGFR,CKD,309,73,0.2362459546925566,175,41,0.2342857142857143,134,32,0.2388059701492537,4.228492163238826,92.28492163238826
群馬県,1009,桐生,eGFR,CKD,2454,349,0.1422167889160554,1328,214,0.161144578313253,1126,135,0.1198934280639431,1.0245512288412373,60.24551228841237
群馬県,1010,太田・館林,eGFR,CKD,4754,514,0.1081194783340345,2666,315,0.1181545386346586,2088,199,0.0953065134099616,-0.137277318976279,48.62722681023721
茨城県,801,水戸,eGFR,CKD,10067,1219,0.1210887056719976,6210,845,0.1360708534621578,3857,374,0.0969665543168265,0.30463491126061487,53.04634911260615
茨城県,802,日立,eGFR,CKD,3634,458,0.1260319207484865,2217,315,0.142083897158322,1417,143,0.1009174311926605,0.4730695559828598,54.7306955598286
茨城県,803,常陸太田・ひたちなか,eGFR,CKD,6153,753,0.1223793271574841,3634,504,0.1386901485965878,2519,249,0.0988487495037713,0.34861142614315604,53.48611426143156
茨城県,804,鹿行,eGFR,CKD,4656,502,0.1078178694158075,2908,344,0.1182943603851444,1748,158,0.0903890160183066,-0.1475543128356499,48.5244568716435
茨城県,805,土浦,eGFR,CKD,4945,573,0.1158746208291203,2800,346,0.1235714285714285,2145,227,0.1058275058275058,0.12697067564222855,51.26970675642229
茨城県,806,つくば,eGFR,CKD,8812,1033,0.1172265093054925,5195,712,0.1370548604427334,3617,321,0.0887475808681227,0.17303479619908385,51.73034796199084
茨城県,807,取手・竜ヶ崎,eGFR,CKD,11986,1410,0.1176372434506924,7218,944,0.1307841507342754,4768,466,0.097734899328859,0.18703011275957224,51.870301127595724
茨城県,808,筑西・下妻,eGFR,CKD,4818,510,0.1058530510585305,2796,332,0.1187410586552217,2022,178,0.0880316518298714,-0.21450334839870716,47.85496651601293
茨城県,809,古河・坂東,eGFR,CKD,5272,536,0.101669195751138,3012,350,0.1162018592297476,2260,186,0.0823008849557522,-0.3570636399024465,46.429363600975535
長崎県,4201,長崎,eGFR,CKD,4226,438,0.1036441079034548,2343,276,0.117797695262484,1883,162,0.086032926181625,-0.28977066931833095,47.10229330681669
長崎県,4202,佐世保県北,eGFR,CKD,3891,407,0.1046003598046774,2331,291,0.1248391248391248,1560,116,0.0743589743589743,-0.25718743214269835,47.42812567857302
長崎県,4203,県央,eGFR,CKD,4374,383,0.0875628715134888,2680,259,0.0966417910447761,1694,124,0.0731995277449822,-0.8377212027517816,41.622787972482186
長崎県,4204,県南,eGFR,CKD,855,60,0.0701754385964912,569,44,0.0773286467486819,286,16,0.0559440559440559,-1.4301789535657607,35.698210464342395
長崎県,4206,五島,eGFR,CKD,128,0,0.0,90,0,0.0,38,0,0.0,-3.821330235743698,11.78669764256302
長崎県,4207,上五島,eGFR,CKD,68,0,0.0,45,0,0.0,23,0,0.0,-3.821330235743698,11.78669764256302
長崎県,4208,壱岐,eGFR,CKD,43,0,0.0,31,0,0.0,12,0,0.0,-3.821330235743698,11.78669764256302
長崎県,4209,対馬,eGFR,CKD,71,0,0.0,52,0,0.0,19,0,0.0,-3.821330235743698,11.78669764256302
長野県,2001,佐久,eGFR,CKD,3399,496,0.1459252721388643,2084,313,0.1501919385796545,1315,183,0.1391634980988593,1.1509137367286941,61.50913736728694
長野県,2002,上小,eGFR,CKD,3460,500,0.1445086705202312,2173,292,0.1343764381040036,1287,208,0.1616161616161616,1.102644586660293,61.02644586660293
長野県,2003,諏訪,eGFR,CKD,4027,644,0.1599205363794388,2346,387,0.1649616368286445,1681,257,0.1528851873884592,1.6277870517027735,66.27787051702774
長野県,2004,上伊那,eGFR,CKD,5056,905,0.1789952531645569,3215,588,0.1828926905132193,1841,317,0.1721890277023356,2.2777371540480793,72.7773715404808
長野県,2005,飯伊,eGFR,CKD,2394,313,0.1307435254803675,1492,206,0.1380697050938338,902,107,0.1186252771618625,0.6336123316473389,56.33612331647339
長野県,2006,木曽,eGFR,CKD,631,83,0.1315372424722662,427,59,0.1381733021077283,204,24,0.1176470588235294,0.660657369638165,56.60657369638165
長野県,2007,松本,eGFR,CKD,8421,1191,0.1414321339508372,5325,786,0.1476056338028169,3096,405,0.1308139534883721,0.9978149694936168,59.978149694936164
長野県,2008,大北,eGFR,CKD,801,97,0.1210986267166042,541,80,0.1478743068391867,260,17,0.0653846153846153,0.30497295999969015,53.0497295999969
長野県,2009,長野,eGFR,CKD,15957,2336,0.1463934323494391,10351,1518,0.1466524973432518,5606,818,0.1459150909739564,1.1668657836295682,61.66865783629568
長野県,2010,北信,eGFR,CKD,930,139,0.1494623655913978,582,100,0.1718213058419244,348,39,0.1120689655172413,1.2714363257336676,62.71436325733667
青森県,201,津軽地域,eGFR,CKD,3497,356,0.1018015441807263,2125,244,0.1148235294117647,1372,112,0.0816326530612244,-0.3525540119837102,46.4744598801629
青森県,202,八戸地域,eGFR,CKD,4308,637,0.1478644382544104,2630,432,0.1642585551330798,1678,205,0.1221692491060786,1.2169887002241968,62.169887002241964
青森県,203,青森地域,eGFR,CKD,6861,664,0.0967788952047806,3935,412,0.1047013977128335,2926,252,0.0861244019138756,-0.5236952799110727,44.763047200889275
青森県,204,西北五地域,eGFR,CKD,1535,133,0.0866449511400651,875,92,0.1051428571428571,660,41,0.0621212121212121,-0.8689983350611344,41.31001664938866
青森県,205,上十三地域,eGFR,CKD,2860,409,0.143006993006993,1906,312,0.1636935991605456,954,97,0.1016771488469601,1.0514765685757312,60.51476568575731
青森県,206,下北地域,eGFR,CKD,998,84,0.0841683366733467,558,55,0.0985663082437276,440,29,0.0659090909090909,-0.9533862630312809,40.46613736968719
静岡県,2201,賀茂,eGFR,CKD,414,42,0.1014492753623188,193,21,0.1088082901554404,221,21,0.0950226244343891,-0.36455718650820135,46.35442813491799
静岡県,2202,熱海伊東,eGFR,CKD,867,127,0.1464821222606689,419,70,0.1670644391408114,448,57,0.1272321428571428,1.1698877953076534,61.69887795307653
静岡県,2203,駿東田方,eGFR,CKD,11205,1675,0.1494868362338242,7001,1120,0.1599771461219825,4204,555,0.1320171265461465,1.272270136097861,62.72270136097861
静岡県,2204,富士,eGFR,CKD,5672,802,0.1413963328631876,3643,539,0.1479549821575624,2029,263,0.1296205027106949,0.9965950866065434,59.965950866065434
静岡県,2205,静岡,eGFR,CKD,7308,1086,0.1486042692939244,4022,673,0.1673296867230233,3286,413,0.1256847230675593,1.242197633351084,62.42197633351084
静岡県,2206,志太榛原,eGFR,CKD,6942,920,0.1325266493805819,3581,591,0.165037698966769,3361,329,0.0978875334721809,0.6943703274013259,56.94370327401326
静岡県,2207,中東遠,eGFR,CKD,6822,832,0.1219583699794781,3749,514,0.1371032275273406,3073,318,0.1034819394728278,0.3342677709261386,53.34267770926139
静岡県,2208,西部,eGFR,CKD,14956,1849,0.1236293126504412,9057,1288,0.1422104449596996,5899,561,0.0951008645533141,0.3912033140453378,53.912033140453374
香川県,3702,小豆,eGFR,CKD,253,20,0.0790513833992094,154,10,0.0649350649350649,99,10,0.101010101010101,-1.127740846729027,38.72259153270973
香川県,3706,東部,eGFR,CKD,10396,1215,0.1168718737976144,6175,775,0.1255060728744939,4221,440,0.1042407012556266,0.16095097932058236,51.609509793205824
香川県,3707,西部,eGFR,CKD,5316,581,0.1092927012791572,3029,367,0.1211620997028722,2287,214,0.0935723655443812,-0.09730103089575111,49.02698969104249
高知県,3901,安芸,eGFR,CKD,465,60,0.1290322580645161,270,41,0.1518518518518518,195,19,0.0974358974358974,0.5753027669705747,55.753027669705745
高知県,3902,中央,eGFR,CKD,10027,1403,0.1399222100329111,5109,833,0.1630456057936974,4918,570,0.1159007726718178,0.9463659641927702,59.463659641927705
高知県,3903,高幡,eGFR,CKD,640,74,0.115625,398,52,0.1306532663316583,242,22,0.0909090909090909,0.11846511903229594,51.18465119032296
高知県,3904,幡多,eGFR,CKD,980,163,0.1663265306122449,469,85,0.1812366737739872,511,78,0.1526418786692759,1.8460642955612063,68.46064295561206
鳥取県,3101,東部,eGFR,CKD,2179,213,0.0977512620468104,1234,131,0.106158833063209,945,82,0.0867724867724867,-0.49056294376087,45.0943705623913
鳥取県,3102,中部,eGFR,CKD,155,0,0.0,62,0,0.0,93,0,0.0,-3.821330235743698,11.78669764256302
鳥取県,3103,西部,eGFR,CKD,1170,0,0.0,605,0,0.0,565,0,0.0,-3.821330235743698,11.78669764256302
鹿児島県,4601,鹿児島,eGFR,CKD,7956,1027,0.1290849673202614,4881,702,0.1438229870928088,3075,325,0.1056910569105691,0.5770987771841014,55.770987771841014
鹿児島県,4603,南薩,eGFR,CKD,616,66,0.1071428571428571,299,39,0.1304347826086956,317,27,0.085173501577287,-0.17055461741845446,48.29445382581545
鹿児島県,4605,川薩,eGFR,CKD,4868,492,0.1010682004930156,2993,350,0.1169395255596391,1875,142,0.0757333333333333,-0.3775418956965486,46.22458104303451
鹿児島県,4606,出水,eGFR,CKD,685,58,0.0846715328467153,383,36,0.0939947780678851,302,22,0.0728476821192053,-0.9362404040355733,40.637595959644266
鹿児島県,4607,姶良・伊佐,eGFR,CKD,5967,643,0.1077593430534607,3303,422,0.1277626400242204,2664,221,0.0829579579579579,-0.14954853459137607,48.504514654086236
鹿児島県,4609,曽於,eGFR,CKD,660,102,0.1545454545454545,441,73,0.1655328798185941,219,29,0.1324200913242009,1.4446370197799878,64.44637019779988
鹿児島県,4610,肝属,eGFR,CKD,1525,139,0.0911475409836065,921,91,0.0988056460369164,604,48,0.0794701986754966,-0.7155775130066826,42.84422486993317
鹿児島県,4611,熊毛,eGFR,CKD,448,49,0.109375,225,29,0.1288888888888889,223,20,0.0896860986547085,-0.0944967920366769,49.05503207963323
鹿児島県,4612,奄美,eGFR,CKD,1365,177,0.1296703296703296,770,116,0.1506493506493506,595,61,0.1025210084033613,0.5970443587422373,55.97044358742237
三重県,2401,北勢,尿蛋白,CKD,217029,7008,0.0322906155398587,121902,4622,0.037915702777641,95127,2386,0.0250822584544871,-0.20758872267525977,47.9241127732474
三重県,2402,中勢伊賀,尿蛋白,CKD,105142,3382,0.0321660230925795,57374,2231,0.0388852093282671,47768,1151,0.0240956288728856,-0.22262394374648353,47.773760562535166
三重県,2403,南勢志摩,尿蛋白,CKD,107539,3959,0.0368145510001022,56238,2606,0.0463387744941143,51301,1353,0.0263737548975653,0.3383381873587556,53.38338187358755
三重県,2404,東紀州,尿蛋白,CKD,15157,582,0.0383980998878406,8011,414,0.0516789414554986,7146,168,0.0235096557514693,0.5294332988536256,55.294332988536254
京都府,2601,丹後,尿蛋白,CKD,23168,536,0.0231353591160221,12438,419,0.033687087956263,10730,117,0.0109040074557315,-1.3124013120584797,36.8759868794152
京都府,2602,中丹,尿蛋白,CKD,41055,1483,0.0361222749969553,22438,1024,0.0456368660308405,18617,459,0.0246548853198689,0.25479762790339533,52.54797627903395
京都府,2603,南丹,尿蛋白,CKD,29816,1009,0.0338408907968875,15807,682,0.0431454418928322,14009,327,0.0233421371975158,-0.020508913909294886,49.79491086090705
京都府,2604,京都・乙訓,尿蛋白,CKD,324239,11202,0.0345485891579976,173953,7500,0.0431150943070829,150286,3702,0.0246330330170474,0.06489274199677293,50.64892741996773
京都府,2605,山城北,尿蛋白,CKD,100566,3959,0.0393671817512877,53446,2603,0.0487033641432473,47120,1356,0.0287775891341256,0.6463774665878856,56.46377466587886
京都府,2606,山城南,尿蛋白,CKD,28412,836,0.0294241869632549,15654,584,0.0373067586559345,12758,252,0.0197523122746512,-0.5534956237375235,44.46504376262477
佐賀県,4101,中部,尿蛋白,CKD,75094,2802,0.0373132340799531,40215,1935,0.0481163744871316,34879,867,0.024857364029932,0.39851687807212766,53.985168780721274
佐賀県,4102,東部,尿蛋白,CKD,29750,1024,0.0344201680672268,16461,728,0.0442257457019622,13289,296,0.0222740612536684,0.04939549852727268,50.49395498527273
佐賀県,4103,北部,尿蛋白,CKD,25352,928,0.0366046071315872,13288,622,0.0468091511137868,12064,306,0.0253647214854111,0.31300316469403955,53.130031646940395
佐賀県,4104,西部,尿蛋白,CKD,17535,691,0.0394069004847447,9214,514,0.0557846754938137,8321,177,0.0212714817930537,0.6511705335131764,56.511705335131765
佐賀県,4105,南部,尿蛋白,CKD,33393,1285,0.0384811187973527,17510,887,0.0506567675613934,15883,398,0.0250582383680664,0.5394516240801079,55.39451624080108
兵庫県,2801,神戸,尿蛋白,CKD,343197,12211,0.0355801478451152,186113,8386,0.045058647165969,157084,3825,0.0243500292836953,0.1893763142152294,51.893763142152295
兵庫県,2804,東播磨,尿蛋白,CKD,149891,5721,0.0381677352209272,85189,3944,0.0462970571317893,64702,1777,0.0274643751352353,0.5016339918355992,55.016339918355996
兵庫県,2805,北播磨,尿蛋白,CKD,58605,1696,0.0289395102806927,32147,1254,0.0390083055961676,26458,442,0.016705722276816,-0.6119840893670659,43.880159106329344
兵庫県,2808,但馬,尿蛋白,CKD,38416,1163,0.0302738442315701,20521,859,0.0418595585010477,17895,304,0.0169879854708019,-0.4509630453761396,45.490369546238604
兵庫県,2809,丹波,尿蛋白,CKD,21818,671,0.0307544229535246,11900,496,0.0416806722689075,9918,175,0.0176446864287154,-0.3929691020472942,46.070308979527056
兵庫県,2810,淡路,尿蛋白,CKD,27801,673,0.0242077623107082,14205,499,0.0351284758887715,13596,174,0.0127978817299205,-1.1829888198753844,38.17011180124616
兵庫県,2811,阪神,尿蛋白,CKD,384249,13607,0.0354119334077642,206855,9357,0.0452345846124096,177394,4250,0.0239579692661533,0.1690769998653292,51.690769998653295
兵庫県,2812,播磨姫路,尿蛋白,CKD,176692,6070,0.0343535643945396,97296,4092,0.042057227429699,79396,1978,0.0249130938586326,0.041358085627247666,50.413580856272475
北海道,101,南渡島,尿蛋白,CKD,69967,2508,0.0358454700072891,36963,1694,0.0458296133971809,33004,814,0.0246636771300448,0.22139412468844596,52.21394124688446
北海道,102,南檜山,尿蛋白,CKD,3955,142,0.0359039190897597,2233,103,0.0461262875055978,1722,39,0.0226480836236933,0.2284474806144789,52.284474806144786
北海道,103,北渡島檜山,尿蛋白,CKD,5553,194,0.0349360705924725,3121,155,0.049663569368792,2432,39,0.0160361842105263,0.11165214961375197,51.11652149613752
北海道,104,札幌,尿蛋白,CKD,424380,13488,0.031782836137424,242111,9678,0.0399734006302894,182269,3810,0.0209031705885257,-0.26886511412386277,47.31134885876137
北海道,105,後志,尿蛋白,CKD,36617,1362,0.0371958379987437,20124,961,0.0477539256609024,16493,401,0.024313345055478,0.38435008006451415,53.84350080064514
北海道,106,南空知,尿蛋白,CKD,28700,845,0.0294425087108013,15772,608,0.0385493279229013,12928,237,0.018332301980198,-0.5512846428090091,44.48715357190991
北海道,107,中空知,尿蛋白,CKD,19820,687,0.0346619576185671,10680,496,0.046441947565543,9140,191,0.0208971553610503,0.0785735059948274,50.78573505994827
北海道,108,北空知,尿蛋白,CKD,5545,116,0.0209197475202885,2968,88,0.0296495956873315,2577,28,0.0108653473030655,-1.5797707303280488,34.20229269671951
