pref_code,pref,pref_en,area,topo_id,region_code,region_name,domain,indicator,n_total,n_risk,risk_rate,risk_rate_pct,n_male,n_risk_male,risk_rate_male,risk_rate_male_pct,n_female,n_risk_female,risk_rate_female,risk_rate_female_pct
40,福岡県,Fukuoka,九州,JP.FO,4013,京築,糖尿病,HbA1c,33331,2923,0.087696138729711,8.77,18476,2085,0.1128491015371292,11.28,14855,838,0.0564119824974755,5.64
40,福岡県,Fukuoka,九州,JP.FO,4013,京築,糖尿病,空腹時血糖,35181,2091,0.0594354907478468,5.94,18995,1604,0.0844432745459331,8.44,16186,487,0.0300877301371555,3.01
41,佐賀県,Saga,九州,JP.SG,4101,中部,CKD,eGFR,6945,597,0.0859611231101512,8.6,4154,431,0.1037554164660568,10.38,2791,166,0.0594768900035829,5.95
41,佐賀県,Saga,九州,JP.SG,4101,中部,CKD,尿蛋白,75094,2802,0.0373132340799531,3.73,40215,1935,0.0481163744871316,4.81,34879,867,0.024857364029932,2.49
41,佐賀県,Saga,九州,JP.SG,4101,中部,心血管,LDL,75183,20617,0.2742242262213532,27.42,40238,10912,0.2711864406779661,27.12,34945,9705,0.2777221347832307,27.77
41,佐賀県,Saga,九州,JP.SG,4101,中部,心血管,中性脂肪,75191,12408,0.1650197497040869,16.5,40245,8958,0.2225866567275438,22.26,34946,3450,0.0987237452068906,9.87
41,佐賀県,Saga,九州,JP.SG,4101,中部,心血管,収縮期血圧,75249,11831,0.1572246807266542,15.72,40283,7067,0.1754338058237966,17.54,34966,4764,0.1362466395927472,13.62
41,佐賀県,Saga,九州,JP.SG,4101,中部,心血管,心電図,1594,782,0.4905897114178168,49.06,998,512,0.5130260521042084,51.3,596,270,0.4530201342281879,45.3
41,佐賀県,Saga,九州,JP.SG,4101,中部,糖尿病,HbA1c,47439,4404,0.0928350091696705,9.28,24701,2961,0.1198736893243188,11.99,22738,1443,0.0634620459143284,6.35
41,佐賀県,Saga,九州,JP.SG,4101,中部,糖尿病,空腹時血糖,65866,4238,0.0643427565056326,6.43,35425,3217,0.0908115737473535,9.08,30441,1021,0.0335402910548273,3.35
41,佐賀県,Saga,九州,JP.SG,4102,東部,CKD,eGFR,2394,191,0.0797827903091061,7.98,1495,134,0.0896321070234113,8.96,899,57,0.0634037819799777,6.34
41,佐賀県,Saga,九州,JP.SG,4102,東部,CKD,尿蛋白,29750,1024,0.0344201680672268,3.44,16461,728,0.0442257457019622,4.42,13289,296,0.0222740612536684,2.23
41,佐賀県,Saga,九州,JP.SG,4102,東部,心血管,LDL,29751,8618,0.2896709354307418,28.97,16452,4892,0.2973498662776562,29.73,13299,3726,0.280171441461764,28.02
41,佐賀県,Saga,九州,JP.SG,4102,東部,心血管,中性脂肪,29770,4832,0.1623110513940208,16.23,16466,3561,0.21626381634884,21.63,13304,1271,0.0955351773902585,9.55
41,佐賀県,Saga,九州,JP.SG,4102,東部,心血管,収縮期血圧,29791,5256,0.1764291228894632,17.64,16481,3266,0.1981675869182695,19.82,13310,1990,0.1495116453794139,14.95
41,佐賀県,Saga,九州,JP.SG,4102,東部,心血管,心電図,565,208,0.368141592920354,36.81,366,133,0.3633879781420765,36.34,199,75,0.3768844221105528,37.69
41,佐賀県,Saga,九州,JP.SG,4102,東部,糖尿病,HbA1c,20428,2000,0.097904836498923,9.79,11344,1350,0.1190056417489421,11.9,9084,650,0.0715543813298106,7.16
41,佐賀県,Saga,九州,JP.SG,4102,東部,糖尿病,空腹時血糖,26975,1789,0.0663206672845227,6.63,14807,1366,0.0922536638076585,9.23,12168,423,0.0347633136094674,3.48
41,佐賀県,Saga,九州,JP.SG,4103,北部,CKD,eGFR,2252,232,0.103019538188277,10.3,1507,180,0.119442601194426,11.94,745,52,0.0697986577181208,6.98
41,佐賀県,Saga,九州,JP.SG,4103,北部,CKD,尿蛋白,25352,928,0.0366046071315872,3.66,13288,622,0.0468091511137868,4.68,12064,306,0.0253647214854111,2.54
41,佐賀県,Saga,九州,JP.SG,4103,北部,心血管,LDL,25458,6031,0.2368999921439233,23.69,13319,3191,0.2395825512425858,23.96,12139,2840,0.2339566685888458,23.4
41,佐賀県,Saga,九州,JP.SG,4103,北部,心血管,中性脂肪,25459,3957,0.155426371813504,15.54,13320,2876,0.2159159159159159,21.59,12139,1081,0.0890518164593459,8.91
41,佐賀県,Saga,九州,JP.SG,4103,北部,心血管,収縮期血圧,25470,4157,0.1632116215155084,16.32,13328,2375,0.1781962785114045,17.82,12142,1782,0.1467633009388898,14.68
41,佐賀県,Saga,九州,JP.SG,4103,北部,心血管,心電図,840,328,0.3904761904761905,39.05,530,210,0.3962264150943396,39.62,310,118,0.3806451612903225,38.06
41,佐賀県,Saga,九州,JP.SG,4103,北部,糖尿病,HbA1c,14160,1475,0.1041666666666666,10.42,7558,962,0.1272823498279968,12.73,6602,513,0.0777037261435928,7.77
41,佐賀県,Saga,九州,JP.SG,4103,北部,糖尿病,空腹時血糖,23305,1708,0.0732889937781591,7.33,12188,1261,0.1034624220544798,10.35,11117,447,0.0402086893946208,4.02
41,佐賀県,Saga,九州,JP.SG,4104,西部,CKD,eGFR,886,84,0.0948081264108352,9.48,471,54,0.1146496815286624,11.46,415,30,0.072289156626506,7.23
41,佐賀県,Saga,九州,JP.SG,4104,西部,CKD,尿蛋白,17535,691,0.0394069004847447,3.94,9214,514,0.0557846754938137,5.58,8321,177,0.0212714817930537,2.13
41,佐賀県,Saga,九州,JP.SG,4104,西部,心血管,LDL,17615,4510,0.2560317910871416,25.6,9223,2375,0.257508402905779,25.75,8392,2135,0.2544089609151573,25.44
41,佐賀県,Saga,九州,JP.SG,4104,西部,心血管,中性脂肪,17617,2699,0.1532042913095305,15.32,9226,1898,0.2057229568610449,20.57,8391,801,0.0954594208080085,9.55
41,佐賀県,Saga,九州,JP.SG,4104,西部,心血管,収縮期血圧,17628,3107,0.1762536873156342,17.63,9232,1746,0.1891247833622183,18.91,8396,1361,0.1621010004764173,16.21
41,佐賀県,Saga,九州,JP.SG,4104,西部,心血管,心電図,569,191,0.335676625659051,33.57,327,119,0.363914373088685,36.39,242,72,0.2975206611570248,29.75
41,佐賀県,Saga,九州,JP.SG,4104,西部,糖尿病,HbA1c,9617,944,0.0981595092024539,9.82,4899,583,0.1190038783425188,11.9,4718,361,0.0765154726579059,7.65
41,佐賀県,Saga,九州,JP.SG,4104,西部,糖尿病,空腹時血糖,15997,1079,0.0674501469025442,6.75,8462,793,0.0937130701961711,9.37,7535,286,0.037956204379562,3.8
41,佐賀県,Saga,九州,JP.SG,4105,南部,CKD,eGFR,1821,137,0.0752333882482152,7.52,991,87,0.0877901109989909,8.78,830,50,0.0602409638554216,6.02
41,佐賀県,Saga,九州,JP.SG,4105,南部,CKD,尿蛋白,33393,1285,0.0384811187973527,3.85,17510,887,0.0506567675613934,5.07,15883,398,0.0250582383680664,2.51
41,佐賀県,Saga,九州,JP.SG,4105,南部,心血管,LDL,33510,8790,0.2623097582811101,26.23,17530,4375,0.2495721620079863,24.96,15980,4415,0.2762828535669587,27.63
41,佐賀県,Saga,九州,JP.SG,4105,南部,心血管,中性脂肪,33508,5385,0.1607078906529783,16.07,17527,3785,0.2159525303816968,21.6,15981,1600,0.1001188911832801,10.01
41,佐賀県,Saga,九州,JP.SG,4105,南部,心血管,収縮期血圧,33521,6269,0.1870170937621192,18.7,17540,3542,0.2019384264538198,20.19,15981,2727,0.1706401351605031,17.06
41,佐賀県,Saga,九州,JP.SG,4105,南部,心血管,心電図,851,317,0.372502937720329,37.25,495,196,0.3959595959595959,39.6,356,121,0.3398876404494382,33.99
41,佐賀県,Saga,九州,JP.SG,4105,南部,糖尿病,HbA1c,22115,2168,0.0980330092697264,9.8,11157,1355,0.1214484180335215,12.14,10958,813,0.0741923708705968,7.42
41,佐賀県,Saga,九州,JP.SG,4105,南部,糖尿病,空腹時血糖,29569,1884,0.0637153775913964,6.37,15439,1425,0.0922987240106224,9.23,14130,459,0.032484076433121,3.25
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,CKD,eGFR,4226,438,0.1036441079034548,10.36,2343,276,0.117797695262484,11.78,1883,162,0.086032926181625,8.6
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,CKD,尿蛋白,112465,4830,0.0429466945271862,4.29,58880,3207,0.0544667119565217,5.45,53585,1623,0.0302883269571708,3.03
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,心血管,LDL,112704,30733,0.2726877484383873,27.27,58925,15821,0.2684938481120067,26.85,53779,14912,0.2772829543130218,27.73
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,心血管,中性脂肪,112721,18831,0.1670584895449827,16.71,58936,12951,0.2197468440342066,21.97,53785,5880,0.1093241610114344,10.93
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,心血管,収縮期血圧,112717,23078,0.204742851566312,20.47,58940,13706,0.232541567695962,23.25,53777,9372,0.1742752477825092,17.43
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,心血管,心電図,1098,255,0.2322404371584699,23.22,827,193,0.2333736396614268,23.34,271,62,0.2287822878228782,22.88
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,糖尿病,HbA1c,80632,5976,0.0741144954856632,7.41,41383,4018,0.097093009206679,9.71,39249,1958,0.0498866213151927,4.99
42,長崎県,Nagasaki,九州,JP.NS,4201,長崎,糖尿病,空腹時血糖,97742,6058,0.0619794970432362,6.2,51631,4631,0.0896941759795471,8.97,46111,1427,0.0309470625230422,3.09
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,CKD,eGFR,3891,407,0.1046003598046774,10.46,2331,291,0.1248391248391248,12.48,1560,116,0.0743589743589743,7.44
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,CKD,尿蛋白,62741,2713,0.0432412616949044,4.32,32530,1951,0.0599754073163233,6.0,30211,762,0.0252226010393565,2.52
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,心血管,LDL,62972,17559,0.278838213809312,27.88,32546,8891,0.2731825723591224,27.32,30426,8668,0.2848879248011569,28.49
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,心血管,中性脂肪,63001,9907,0.157251472198854,15.73,32567,6793,0.2085853778364602,20.86,30434,3114,0.1023197739370441,10.23
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,心血管,収縮期血圧,63002,12845,0.2038824164312244,20.39,32570,7393,0.2269880257906048,22.7,30432,5452,0.1791535226077812,17.92
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,心血管,心電図,2518,591,0.2347100873709293,23.47,1606,378,0.2353673723536737,23.54,912,213,0.2335526315789473,23.36
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,糖尿病,HbA1c,39862,3108,0.0779689930259394,7.8,19590,1963,0.1002041858090862,10.02,20272,1145,0.0564818468823993,5.65
42,長崎県,Nagasaki,九州,JP.NS,4202,佐世保県北,糖尿病,空腹時血糖,54424,3693,0.0678560929001911,6.79,28254,2733,0.0967296665958802,9.67,26170,960,0.0366832250668704,3.67
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,CKD,eGFR,4374,383,0.0875628715134888,8.76,2680,259,0.0966417910447761,9.66,1694,124,0.0731995277449822,7.32
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,CKD,尿蛋白,59897,2456,0.041003723057916,4.1,31629,1629,0.0515033671630465,5.15,28268,827,0.0292556954860619,2.93
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,心血管,LDL,60190,16345,0.2715567369995015,27.16,31652,8547,0.2700303298369771,27.0,28538,7798,0.2732497021515173,27.32
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,心血管,中性脂肪,60210,9521,0.1581298787576814,15.81,31662,6671,0.2106942075674309,21.07,28548,2850,0.099831862126944,9.98
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,心血管,収縮期血圧,60218,12334,0.2048224783287389,20.48,31672,7220,0.2279616064662793,22.8,28546,5114,0.1791494430042738,17.91
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,心血管,心電図,1085,348,0.3207373271889401,32.07,777,247,0.3178893178893179,31.79,308,101,0.3279220779220779,32.79
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,糖尿病,HbA1c,39434,2859,0.0725008875589592,7.25,20572,1924,0.0935251798561151,9.35,18862,935,0.0495705651574594,4.96
42,長崎県,Nagasaki,九州,JP.NS,4203,県央,糖尿病,空腹時血糖,52749,3339,0.0632997781948472,6.33,27991,2544,0.0908863563288199,9.09,24758,795,0.0321108328621051,3.21
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,CKD,eGFR,855,60,0.0701754385964912,7.02,569,44,0.0773286467486819,7.73,286,16,0.0559440559440559,5.59
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,CKD,尿蛋白,27556,1142,0.0414428799535491,4.14,13608,754,0.0554085831863609,5.54,13948,388,0.0278176082592486,2.78
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,心血管,LDL,27648,6439,0.2328920717592592,23.29,13616,3010,0.2210634547591069,22.11,14032,3429,0.2443700114025085,24.44
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,心血管,中性脂肪,27654,4607,0.1665943443986403,16.66,13621,2955,0.2169444240510975,21.69,14033,1652,0.1177225112235445,11.77
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,心血管,収縮期血圧,27657,5182,0.1873666702823878,18.74,13625,2813,0.2064587155963302,20.65,14032,2369,0.1688283922462941,16.88
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,心血管,心電図,660,232,0.3515151515151515,35.15,481,168,0.3492723492723493,34.93,179,64,0.3575418994413408,35.75
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,糖尿病,HbA1c,18583,1439,0.0774363665715976,7.74,9090,920,0.1012101210121012,10.12,9493,519,0.0546718634783524,5.47
42,長崎県,Nagasaki,九州,JP.NS,4204,県南,糖尿病,空腹時血糖,22694,1330,0.0586057988895743,5.86,11157,973,0.0872098234292372,8.72,11537,357,0.0309439195631446,3.09
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,CKD,eGFR,128,0,0.0,0.0,90,0,0.0,0.0,38,0,0.0,0.0
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,CKD,尿蛋白,7402,374,0.0505268846257768,5.05,3825,258,0.0674509803921568,6.75,3577,116,0.0324294101202124,3.24
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,心血管,LDL,7452,2048,0.274825550187869,27.48,3838,1017,0.2649817613340281,26.5,3614,1031,0.2852794687327061,28.53
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,心血管,中性脂肪,7451,1180,0.1583680042947255,15.84,3837,757,0.197289549126922,19.73,3614,423,0.1170448256779192,11.7
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,心血管,収縮期血圧,7454,1786,0.2396028977730077,23.96,3839,1014,0.2641312841885908,26.41,3615,772,0.2135546334716459,21.36
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,心血管,心電図,150,57,0.38,38.0,108,44,0.4074074074074074,40.74,42,13,0.3095238095238095,30.95
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,糖尿病,HbA1c,5507,404,0.07336117668422,7.34,2743,270,0.0984323733138899,9.84,2764,134,0.0484804630969609,4.85
42,長崎県,Nagasaki,九州,JP.NS,4206,五島,糖尿病,空腹時血糖,6346,423,0.0666561613614875,6.67,3359,325,0.0967549866031557,9.68,2987,98,0.0328088382992969,3.28
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,CKD,eGFR,68,0,0.0,0.0,45,0,0.0,0.0,23,0,0.0,0.0
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,CKD,尿蛋白,4565,192,0.0420591456736035,4.21,2496,136,0.0544871794871794,5.45,2069,56,0.0270662155630739,2.71
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,心血管,LDL,4578,1313,0.2868064657055483,28.68,2502,708,0.2829736211031175,28.3,2076,605,0.2914258188824662,29.14
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,心血管,中性脂肪,4580,705,0.1539301310043668,15.39,2504,505,0.2016773162939297,20.17,2076,200,0.0963391136801541,9.63
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,心血管,収縮期血圧,4580,991,0.2163755458515283,21.64,2504,608,0.242811501597444,24.28,2076,383,0.1844894026974951,18.45
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,心血管,心電図,141,44,0.3120567375886525,31.21,89,29,0.3258426966292135,32.58,52,15,0.2884615384615384,28.85
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,糖尿病,HbA1c,2507,212,0.0845632229756681,8.46,1202,117,0.0973377703826955,9.73,1305,95,0.0727969348659003,7.28
42,長崎県,Nagasaki,九州,JP.NS,4207,上五島,糖尿病,空腹時血糖,4429,379,0.0855723639647776,8.56,2428,290,0.1194398682042833,11.94,2001,89,0.0444777611194402,4.45
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,CKD,eGFR,43,0,0.0,0.0,31,0,0.0,0.0,12,0,0.0,0.0
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,CKD,尿蛋白,6055,298,0.049215524360033,4.92,3014,219,0.0726609157266091,7.27,3041,79,0.0259782966129562,2.6
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,心血管,LDL,6057,1676,0.2767046392603599,27.67,3014,806,0.2674187126741871,26.74,3043,870,0.2859020703253368,28.59
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,心血管,中性脂肪,6058,1050,0.1733245295477055,17.33,3015,722,0.2394693200663349,23.95,3043,328,0.1077883667433453,10.78
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,心血管,収縮期血圧,6058,1518,0.2505777484318257,25.06,3015,748,0.2480928689883913,24.81,3043,770,0.25303976339139,25.3
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,心血管,心電図,315,224,0.7111111111111111,71.11,168,122,0.7261904761904762,72.62,147,102,0.6938775510204082,69.39
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,糖尿病,HbA1c,2939,282,0.0959510037427696,9.6,1429,201,0.1406578026592022,14.07,1510,81,0.0536423841059602,5.36
42,長崎県,Nagasaki,九州,JP.NS,4208,壱岐,糖尿病,空腹時血糖,5287,391,0.0739549839228295,7.4,2622,297,0.1132723112128146,11.33,2665,94,0.0352720450281425,3.53
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,CKD,eGFR,71,0,0.0,0.0,52,0,0.0,0.0,19,0,0.0,0.0
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,CKD,尿蛋白,6262,269,0.0429575215586074,4.3,3236,190,0.0587144622991347,5.87,3026,79,0.0261070720423,2.61
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,心血管,LDL,6289,1470,0.2337414533312132,23.37,3240,786,0.2425925925925925,24.26,3049,684,0.224335847818957,22.43
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,心血管,中性脂肪,6289,965,0.1534425186834155,15.34,3240,674,0.2080246913580247,20.8,3049,291,0.0954411282387668,9.54
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,心血管,収縮期血圧,6290,1788,0.2842607313195548,28.43,3241,969,0.2989817957420549,29.9,3049,819,0.268612659888488,26.86
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,心血管,心電図,294,172,0.5850340136054422,58.5,204,121,0.5931372549019608,59.31,90,51,0.5666666666666667,56.67
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,糖尿病,HbA1c,3952,349,0.0883097165991902,8.83,1943,218,0.11219763252702,11.22,2009,131,0.0652065704330512,6.52
42,長崎県,Nagasaki,九州,JP.NS,4209,対馬,糖尿病,空腹時血糖,6090,448,0.0735632183908046,7.36,3109,339,0.1090382759729816,10.9,2981,109,0.0365649111036564,3.66
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,CKD,eGFR,1129,125,0.1107174490699734,11.07,701,93,0.1326676176890157,13.27,428,32,0.0747663551401869,7.48
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,CKD,尿蛋白,23490,805,0.034269902085994,3.43,12331,563,0.0456572865136647,4.57,11159,242,0.0216865310511694,2.17
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,心血管,LDL,23382,6132,0.2622530151398511,26.23,12262,3139,0.255994128200946,25.6,11120,2993,0.2691546762589928,26.92
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,心血管,中性脂肪,23554,3999,0.1697800798165916,16.98,12344,2777,0.2249675955930006,22.5,11210,1222,0.1090098126672613,10.9
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,心血管,収縮期血圧,23566,5359,0.2274038869557837,22.74,12352,3007,0.2434423575129533,24.34,11214,2352,0.2097378277153558,20.97
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,心血管,心電図,249,94,0.3775100401606425,37.75,144,51,0.3541666666666667,35.42,105,43,0.4095238095238095,40.95
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,糖尿病,HbA1c,14903,1511,0.1013889820841441,10.14,7546,1016,0.1346408693347469,13.46,7357,495,0.0672828598613565,6.73
43,熊本県,Kumamoto,九州,JP.KM,4302,宇城,糖尿病,空腹時血糖,22133,1764,0.0796999954818596,7.97,11612,1324,0.1140199793317258,11.4,10521,440,0.041821119665431,4.18
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,CKD,eGFR,1450,145,0.1,10.0,811,98,0.1208384710234278,12.08,639,47,0.0735524256651017,7.36
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,CKD,尿蛋白,32937,1108,0.0336399793545253,3.36,17226,778,0.0451642865435968,4.52,15711,330,0.021004391827382,2.1
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,心血管,LDL,32977,8569,0.2598477726900567,25.98,17226,4430,0.2571693951004296,25.72,15751,4139,0.2627769665418069,26.28
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,心血管,中性脂肪,33065,5664,0.1712989566006351,17.13,17272,3904,0.2260305697081982,22.6,15793,1760,0.1114417780029126,11.14
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,心血管,収縮期血圧,33074,7293,0.2205055330471065,22.05,17277,4198,0.2429819991896741,24.3,15797,3095,0.1959232765715009,19.59
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,心血管,心電図,467,165,0.3533190578158458,35.33,255,100,0.392156862745098,39.22,212,65,0.3066037735849056,30.66
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,糖尿病,HbA1c,20896,1960,0.0937978560490045,9.38,10851,1308,0.1205418855405031,12.05,10045,652,0.0649079143852663,6.49
43,熊本県,Kumamoto,九州,JP.KM,4303,有明,糖尿病,空腹時血糖,31002,2372,0.0765111928262692,7.65,16074,1753,0.1090581062585542,10.91,14928,619,0.0414657020364415,4.15
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,CKD,eGFR,419,51,0.1217183770883054,12.17,247,36,0.145748987854251,14.57,172,15,0.0872093023255814,8.72
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,CKD,尿蛋白,11539,344,0.0298119421093682,2.98,5931,253,0.0426572247513066,4.27,5608,91,0.0162268188302425,1.62
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,心血管,LDL,11568,2861,0.247320193637621,24.73,5933,1441,0.242878813416484,24.29,5635,1420,0.2519964507542147,25.2
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,心血管,中性脂肪,11572,1936,0.1673003802281368,16.73,5936,1308,0.2203504043126684,22.04,5636,628,0.1114265436479772,11.14
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,心血管,収縮期血圧,11574,2397,0.2071021254536029,20.71,5938,1342,0.226002020882452,22.6,5636,1055,0.1871894960965223,18.72
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,心血管,心電図,131,60,0.4580152671755725,45.8,82,36,0.4390243902439024,43.9,49,24,0.4897959183673469,48.98
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,糖尿病,HbA1c,7530,708,0.0940239043824701,9.4,3720,440,0.1182795698924731,11.83,3810,268,0.0703412073490813,7.03
43,熊本県,Kumamoto,九州,JP.KM,4304,鹿本,糖尿病,空腹時血糖,10822,786,0.0726298281278876,7.26,5547,566,0.1020371371912745,10.2,5275,220,0.0417061611374407,4.17
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,CKD,eGFR,1858,216,0.116254036598493,11.63,1183,152,0.1284868977176669,12.85,675,64,0.0948148148148148,9.48
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,CKD,尿蛋白,42980,1023,0.0238017682643089,2.38,23504,743,0.0316116405718175,3.16,19476,280,0.0143766687204764,1.44
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,心血管,LDL,43030,11865,0.2757378573088543,27.57,23491,6576,0.2799369971478438,27.99,19539,5289,0.2706893904498695,27.07
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,心血管,中性脂肪,43077,7247,0.1682336281542354,16.82,23517,5347,0.2273674363226602,22.74,19560,1900,0.0971370143149284,9.71
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,心血管,収縮期血圧,43079,7765,0.1802502379349567,18.03,23521,4669,0.1985034649887334,19.85,19558,3096,0.1582983945188669,15.83
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,心血管,心電図,264,115,0.4356060606060606,43.56,161,76,0.4720496894409938,47.2,103,39,0.3786407766990291,37.86
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,糖尿病,HbA1c,25660,2116,0.0824629773967264,8.25,13960,1482,0.106160458452722,10.62,11700,634,0.0541880341880341,5.42
43,熊本県,Kumamoto,九州,JP.KM,4305,菊池,糖尿病,空腹時血糖,41167,2743,0.0666310394247819,6.66,22599,2126,0.0940749590689853,9.41,18568,617,0.033229211546747,3.32
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,CKD,eGFR,768,80,0.1041666666666666,10.42,393,48,0.1221374045801526,12.21,375,32,0.0853333333333333,8.53
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,CKD,尿蛋白,15303,431,0.0281644122067568,2.82,7810,316,0.040460947503201,4.05,7493,115,0.0153476578139596,1.53
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,心血管,LDL,15320,3998,0.2609660574412533,26.1,7801,1987,0.2547109344955774,25.47,7519,2011,0.2674557786939752,26.75
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,心血管,中性脂肪,15345,2465,0.1606386445096122,16.06,7820,1696,0.2168797953964194,21.69,7525,769,0.1021926910299003,10.22
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,心血管,収縮期血圧,15348,3074,0.2002866823038832,20.03,7821,1716,0.2194092827004219,21.94,7527,1358,0.1804171648731234,18.04
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,心血管,心電図,401,133,0.3316708229426434,33.17,211,88,0.4170616113744075,41.71,190,45,0.2368421052631578,23.68
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,糖尿病,HbA1c,9592,1000,0.1042535446205171,10.43,4788,650,0.1357560568086883,13.58,4804,350,0.0728559533721898,7.29
43,熊本県,Kumamoto,九州,JP.KM,4306,阿蘇,糖尿病,空腹時血糖,14746,1077,0.0730367557303675,7.3,7506,789,0.1051159072741806,10.51,7240,288,0.0397790055248618,3.98
43,熊本県,Kumamoto,九州,JP.KM,4308,八代,CKD,eGFR,1685,213,0.1264094955489614,12.64,903,140,0.1550387596899224,15.5,782,73,0.0933503836317135,9.34
