pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female
石川県,1701,南加賀,心電図,心血管,1828,629,0.3440919037199125,744,275,0.3696236559139785,1084,354,0.32656826568265684
石川県,1702,石川中央,心電図,心血管,2895,900,0.31088082901554404,1598,466,0.29161451814768463,1297,434,0.3346183500385505
石川県,1703,能登中部,心電図,心血管,1501,416,0.27714856762158563,686,180,0.26239067055393583,815,236,0.28957055214723926
石川県,1704,能登北部,心電図,心血管,771,400,0.5188067444876784,388,192,0.4948453608247423,383,208,0.5430809399477807
神奈川県,1404,川崎北部,心電図,心血管,241,45,0.18672199170124482,146,45,0.3082191780821918,95,0,0.0
神奈川県,1405,川崎南部,心電図,心血管,233,55,0.23605150214592274,180,55,0.3055555555555556,53,0,0.0
神奈川県,1406,横須賀・三浦,心電図,心血管,2430,981,0.40370370370370373,1595,699,0.43824451410658305,835,282,0.3377245508982036
神奈川県,1407,湘南東部,心電図,心血管,1259,446,0.35424940428911833,681,255,0.3744493392070485,578,191,0.3304498269896194
神奈川県,1408,湘南西部,心電図,心血管,1073,367,0.34203168685927304,704,260,0.3693181818181818,369,107,0.2899728997289973
神奈川県,1409,県央,心電図,心血管,2151,776,0.3607624360762436,1229,504,0.4100895036615134,922,272,0.2950108459869848
神奈川県,1410,相模原,心電図,心血管,2430,729,0.3,1507,498,0.33045786330457866,923,231,0.2502708559046587
神奈川県,1411,県西,心電図,心血管,1286,424,0.3297045101088647,770,249,0.3233766233766234,516,175,0.3391472868217054
神奈川県,1412,横浜,心電図,心血管,2819,801,0.28414331323164244,1812,599,0.3305739514348786,1007,202,0.2005958291956306
福井県,1801,福井・坂井,心電図,心血管,336,117,0.3482142857142857,187,82,0.4385026737967914,149,35,0.2348993288590604
福井県,1802,奥越,心電図,心血管,241,81,0.3360995850622407,174,62,0.3563218390804598,67,19,0.2835820895522388
福井県,1803,丹南,心電図,心血管,143,45,0.3146853146853147,74,23,0.3108108108108108,69,22,0.3188405797101449
福井県,1804,嶺南,心電図,心血管,482,102,0.21161825726141079,262,57,0.21755725190839695,220,45,0.20454545454545456
福岡県,4001,福岡・糸島,心電図,心血管,4088,1693,0.4141389432485323,2198,947,0.43084622383985444,1890,746,0.39470899470899473
福岡県,4002,粕屋,心電図,心血管,1315,345,0.2623574144486692,747,207,0.27710843373493976,568,138,0.24295774647887325
福岡県,4003,宗像,心電図,心血管,807,195,0.241635687732342,427,101,0.23653395784543327,380,94,0.24736842105263157
福岡県,4004,筑紫,心電図,心血管,2008,778,0.38745019920318724,981,439,0.4475025484199796,1027,339,0.33008763388510226
福岡県,4005,朝倉,心電図,心血管,564,195,0.34574468085106386,360,125,0.3472222222222222,204,70,0.3431372549019608
福岡県,4006,久留米,心電図,心血管,2123,777,0.3659915214319359,1328,518,0.39006024096385544,795,259,0.32578616352201256
福岡県,4007,八女・筑後,心電図,心血管,1175,405,0.3446808510638298,630,240,0.38095238095238093,545,165,0.30275229357798167
福岡県,4008,有明,心電図,心血管,1358,411,0.3026509572901325,831,257,0.309265944645006,527,154,0.2922201138519924
福岡県,4009,飯塚,心電図,心血管,1103,251,0.22756119673617406,649,154,0.23728813559322035,454,97,0.21365638766519823
福岡県,4010,直方・鞍手,心電図,心血管,698,134,0.19197707736389685,390,84,0.2153846153846154,308,50,0.16233766233766234
福岡県,4011,田川,心電図,心血管,1314,270,0.2054794520547945,734,132,0.17983651226158037,580,138,0.23793103448275862
福岡県,4012,北九州,心電図,心血管,3570,942,0.2638655462184874,2219,537,0.242000901306895,1351,405,0.2997779422649889
福岡県,4013,京築,心電図,心血管,1107,307,0.27732610659439927,710,204,0.28732394366197184,397,103,0.2594458438287154
福島県,0701,県北,心電図,心血管,277,80,0.2888086642599278,163,57,0.3496932515337423,114,23,0.20175438596491227
福島県,0702,県中,心電図,心血管,695,453,0.6517985611510791,255,178,0.6980392156862745,440,275,0.625
福島県,0703,県南,心電図,心血管,100,14,0.14,36,0,0.0,64,14,0.21875
福島県,0706,相双,心電図,心血管,826,289,0.3498789346246973,510,185,0.3627450980392157,316,104,0.3291139240506329
福島県,0707,いわき,心電図,心血管,200,56,0.28,85,25,0.29411764705882354,115,31,0.26956521739130435
福島県,0708,会津・南会津,心電図,心血管,78,13,0.16666666666666666,25,0,0.0,53,13,0.24528301886792453
秋田県,0501,大館・鹿角,心電図,心血管,516,98,0.18992248062015504,309,57,0.18446601941747573,207,41,0.19806763285024154
秋田県,0502,北秋田,心電図,心血管,232,52,0.22413793103448276,169,52,0.3076923076923077,63,0,0.0
秋田県,0503,能代・山本,心電図,心血管,602,122,0.2026578073089701,374,91,0.24331550802139038,228,31,0.13596491228070176
秋田県,0504,秋田周辺,心電図,心血管,2676,786,0.2937219730941704,1680,568,0.3380952380952381,996,218,0.21887550200803213
秋田県,0505,由利本荘・にかほ,心電図,心血管,349,116,0.332378223495702,202,71,0.35148514851485146,147,45,0.30612244897959184
秋田県,0506,大仙・仙北,心電図,心血管,563,134,0.23801065719360567,293,86,0.2935153583617747,270,48,0.17777777777777778
秋田県,0507,横手,心電図,心血管,75,11,0.14666666666666667,42,11,0.2619047619047619,33,0,0.0
秋田県,0508,湯沢・雄勝,心電図,心血管,327,79,0.2415902140672783,195,51,0.26153846153846155,132,28,0.21212121212121213
群馬県,1001,前橋,心電図,心血管,662,242,0.36555891238670696,392,170,0.4336734693877551,270,72,0.26666666666666666
群馬県,1002,渋川,心電図,心血管,186,32,0.17204301075268819,122,32,0.26229508196721313,64,0,0.0
群馬県,1003,伊勢崎,心電図,心血管,763,122,0.1598951507208388,376,76,0.20212765957446807,387,46,0.11886304909560723
群馬県,1004,高崎・安中,心電図,心血管,1731,291,0.1681109185441941,956,208,0.2175732217573222,775,83,0.10709677419354839
群馬県,1005,藤岡,心電図,心血管,186,37,0.1989247311827957,95,21,0.22105263157894736,91,16,0.17582417582417584
群馬県,1006,富岡,心電図,心血管,427,76,0.17798594847775176,201,56,0.27860696517412936,226,20,0.08849557522123894
群馬県,1007,吾妻,心電図,心血管,141,20,0.14184397163120568,48,0,0.0,93,20,0.21505376344086022
群馬県,1008,沼田,心電図,心血管,78,0,0.0,43,0,0.0,35,0,0.0
群馬県,1009,桐生,心電図,心血管,401,128,0.3192019950124688,209,65,0.31100478468899523,192,63,0.328125
群馬県,1010,太田・館林,心電図,心血管,511,157,0.30724070450097846,296,89,0.30067567567567566,215,68,0.31627906976744186
茨城県,0801,水戸,心電図,心血管,2075,523,0.2520481927710843,1364,380,0.2785923753665689,711,143,0.2011251758087201
茨城県,0802,日立,心電図,心血管,1039,593,0.5707410972088547,701,376,0.536376604850214,338,217,0.6420118343195266
茨城県,0803,常陸太田・ひたちなか,心電図,心血管,1768,478,0.2703619909502262,1144,350,0.30594405594405594,624,128,0.20512820512820512
茨城県,0804,鹿行,心電図,心血管,1192,337,0.2827181208053691,799,234,0.2928660826032541,393,103,0.26208651399491095
茨城県,0805,土浦,心電図,心血管,939,287,0.30564430244941426,592,193,0.3260135135135135,347,94,0.27089337175792505
茨城県,0806,つくば,心電図,心血管,1258,453,0.3600953895071542,708,289,0.4081920903954802,550,164,0.29818181818181816
茨城県,0807,取手・竜ヶ崎,心電図,心血管,1640,642,0.39146341463414636,1090,417,0.38256880733944953,550,225,0.4090909090909091
茨城県,0808,筑西・下妻,心電図,心血管,971,251,0.2584963954685891,581,169,0.2908777969018933,390,82,0.21025641025641026
茨城県,0809,古河・坂東,心電図,心血管,724,181,0.25,484,147,0.3037190082644628,240,34,0.14166666666666666
長崎県,4201,長崎,心電図,心血管,1098,255,0.23224043715846995,827,193,0.23337363966142685,271,62,0.22878228782287824
長崎県,4202,佐世保県北,心電図,心血管,2518,591,0.2347100873709293,1606,378,0.23536737235367372,912,213,0.23355263157894737
長崎県,4203,県央,心電図,心血管,1085,348,0.3207373271889401,777,247,0.3178893178893179,308,101,0.32792207792207795
長崎県,4204,県南,心電図,心血管,660,232,0.3515151515151515,481,168,0.3492723492723493,179,64,0.3575418994413408
長崎県,4206,五島,心電図,心血管,150,57,0.38,108,44,0.4074074074074074,42,13,0.30952380952380953
長崎県,4207,上五島,心電図,心血管,141,44,0.3120567375886525,89,29,0.3258426966292135,52,15,0.28846153846153844
長崎県,4208,壱岐,心電図,心血管,315,224,0.7111111111111111,168,122,0.7261904761904762,147,102,0.6938775510204082
長崎県,4209,対馬,心電図,心血管,294,172,0.5850340136054422,204,121,0.5931372549019608,90,51,0.5666666666666667
長野県,2001,佐久,心電図,心血管,698,145,0.20773638968481375,314,61,0.1942675159235669,384,84,0.21875
長野県,2002,上小,心電図,心血管,787,257,0.32655654383735705,443,146,0.3295711060948081,344,111,0.3226744186046512
長野県,2003,諏訪,心電図,心血管,746,145,0.19436997319034852,401,98,0.24438902743142144,345,47,0.13623188405797101
長野県,2004,上伊那,心電図,心血管,1226,260,0.21207177814029363,712,151,0.21207865168539325,514,109,0.21206225680933852
長野県,2005,飯伊,心電図,心血管,214,131,0.6121495327102804,123,84,0.6829268292682927,91,47,0.5164835164835165
長野県,2006,木曽,心電図,心血管,558,203,0.36379928315412186,371,140,0.37735849056603776,187,63,0.33689839572192515
長野県,2007,松本,心電図,心血管,2519,1109,0.4402540690750298,1398,614,0.43919885550786836,1121,495,0.4415700267618198
長野県,2008,大北,心電図,心血管,137,41,0.29927007299270075,79,26,0.3291139240506329,58,15,0.25862068965517243
長野県,2009,長野,心電図,心血管,2037,559,0.27442317133038785,1282,359,0.2800312012480499,755,200,0.26490066225165565
長野県,2010,北信,心電図,心血管,219,46,0.2100456621004566,111,30,0.2702702702702703,108,16,0.14814814814814814
青森県,0201,津軽地域,心電図,心血管,1173,259,0.2208013640238704,867,214,0.24682814302191464,306,45,0.14705882352941177
青森県,0202,八戸地域,心電図,心血管,1239,664,0.5359160613397902,802,445,0.5548628428927681,437,219,0.5011441647597255
青森県,0203,青森地域,心電図,心血管,1321,199,0.1506434519303558,681,113,0.16593245227606462,640,86,0.134375
青森県,0204,西北五地域,心電図,心血管,1016,164,0.16141732283464566,602,95,0.15780730897009967,414,69,0.16666666666666666
青森県,0205,上十三地域,心電図,心血管,959,558,0.5818561001042752,555,355,0.6396396396396397,404,203,0.5024752475247525
青森県,0206,下北地域,心電図,心血管,655,135,0.20610687022900764,376,85,0.22606382978723405,279,50,0.17921146953405018
静岡県,2201,賀茂,心電図,心血管,145,46,0.31724137931034485,83,28,0.3373493975903614,62,18,0.2903225806451613
静岡県,2202,熱海伊東,心電図,心血管,197,66,0.3350253807106599,108,33,0.3055555555555556,89,33,0.3707865168539326
静岡県,2203,駿東田方,心電図,心血管,1504,492,0.3271276595744681,831,292,0.35138387484957884,673,200,0.2971768202080238
静岡県,2204,富士,心電図,心血管,322,77,0.2391304347826087,125,29,0.232,197,48,0.2436548223350254
静岡県,2205,静岡,心電図,心血管,441,106,0.24036281179138322,160,41,0.25625,281,65,0.2313167259786477
静岡県,2206,志太榛原,心電図,心血管,2076,618,0.2976878612716763,889,284,0.3194600674915636,1187,334,0.2813816343723673
静岡県,2207,中東遠,心電図,心血管,1488,540,0.3629032258064516,605,214,0.3537190082644628,883,326,0.36919592298980747
静岡県,2208,西部,心電図,心血管,2869,1072,0.3736493551760195,1740,691,0.3971264367816092,1129,381,0.337466784765279
香川県,3702,小豆,心電図,心血管,221,93,0.42081447963800905,144,67,0.4652777777777778,77,26,0.33766233766233766
香川県,3706,東部,心電図,心血管,2087,643,0.3080977479635841,1163,419,0.36027515047291486,924,224,0.24242424242424243
香川県,3707,西部,心電図,心血管,1357,412,0.3036109064112012,472,170,0.3601694915254237,885,242,0.2734463276836158
高知県,3901,安芸,心電図,心血管,387,325,0.8397932816537468,219,195,0.8904109589041096,168,130,0.7738095238095238
高知県,3902,中央,心電図,心血管,4530,1299,0.2867549668874172,2011,620,0.30830432620586773,2519,679,0.2695514092894006
高知県,3903,高幡,心電図,心血管,407,75,0.18427518427518427,217,41,0.1889400921658986,190,34,0.17894736842105263
高知県,3904,幡多,心電図,心血管,753,155,0.2058432934926959,336,93,0.2767857142857143,417,62,0.1486810551558753
鳥取県,3101,東部,心電図,心血管,367,79,0.21525885558583105,153,40,0.26143790849673204,214,39,0.1822429906542056
鳥取県,3102,中部,心電図,心血管,248,67,0.2701612903225806,110,36,0.32727272727272727,138,31,0.2246376811594203
鳥取県,3103,西部,心電図,心血管,267,56,0.20973782771535582,93,21,0.22580645161290322,174,35,0.20114942528735633
鹿児島県,4601,鹿児島,心電図,心血管,2317,574,0.24773413897280966,1495,339,0.22675585284280936,822,235,0.28588807785888076
鹿児島県,4603,南薩,心電図,心血管,313,113,0.3610223642172524,147,51,0.3469387755102041,166,62,0.37349397590361444
鹿児島県,4605,川薩,心電図,心血管,146,46,0.3150684931506849,44,14,0.3181818181818182,102,32,0.3137254901960784
鹿児島県,4606,出水,心電図,心血管,179,48,0.2681564245810056,107,30,0.2803738317757009,72,18,0.25
鹿児島県,4607,姶良・伊佐,心電図,心血管,479,135,0.2818371607515658,266,70,0.2631578947368421,213,65,0.3051643192488263
鹿児島県,4609,曽於,心電図,心血管,348,105,0.3017241379310345,233,74,0.31759656652360513,115,31,0.26956521739130435
鹿児島県,4610,肝属,心電図,心血管,516,148,0.2868217054263566,319,96,0.30094043887147337,197,52,0.2639593908629442
鹿児島県,4611,熊毛,心電図,心血管,338,155,0.45857988165680474,148,85,0.5743243243243243,190,70,0.3684210526315789
鹿児島県,4612,奄美,心電図,心血管,490,118,0.24081632653061225,267,73,0.27340823970037453,223,45,0.20179372197309417
三重県,2401,北勢,中性脂肪,心血管,217718,36816,0.16909947730550529,122027,26059,0.21355109934686586,95691,10757,0.11241391562424888
三重県,2402,中勢伊賀,中性脂肪,心血管,105499,17855,0.1692433103631314,57416,12429,0.21647276020621428,48083,5426,0.1128465361978246
三重県,2403,南勢志摩,中性脂肪,心血管,108006,18945,0.17540692183767567,56330,12652,0.22460500621338542,51676,6293,0.1217780013932967
三重県,2404,東紀州,中性脂肪,心血管,15232,3141,0.20621060924369747,8017,2016,0.2514656355245104,7215,1125,0.15592515592515593
京都府,2601,丹後,中性脂肪,心血管,23273,3348,0.14385768916770506,12449,2431,0.19527672905454255,10824,917,0.08471914264597191
京都府,2602,中丹,中性脂肪,心血管,41216,6916,0.16779891304347827,22456,4863,0.21655682223013895,18760,2053,0.10943496801705757
京都府,2603,南丹,中性脂肪,心血管,29889,4421,0.14791394827528523,15811,3085,0.19511732338245524,14078,1336,0.09489984372780225
京都府,2604,京都・乙訓,中性脂肪,心血管,325137,48664,0.1496722919876852,174119,35119,0.20169539223174954,151018,13545,0.08969129507740799
京都府,2605,山城北,中性脂肪,心血管,100848,16243,0.16106417578930668,53505,11187,0.20908326324642557,47343,5056,0.10679509114335804
京都府,2606,山城南,中性脂肪,心血管,28509,4279,0.15009295310252901,15676,3089,0.19705281959683593,12833,1190,0.09272968129042312
佐賀県,4101,中部,中性脂肪,心血管,75191,12408,0.16501974970408692,40245,8958,0.2225866567275438,34946,3450,0.09872374520689063
佐賀県,4102,東部,中性脂肪,心血管,29770,4832,0.16231105139402083,16466,3561,0.21626381634884004,13304,1271,0.09553517739025857
佐賀県,4103,北部,中性脂肪,心血管,25459,3957,0.15542637181350408,13320,2876,0.2159159159159159,12139,1081,0.08905181645934591
佐賀県,4104,西部,中性脂肪,心血管,17617,2699,0.15320429130953056,9226,1898,0.2057229568610449,8391,801,0.09545942080800858
佐賀県,4105,南部,中性脂肪,心血管,33508,5385,0.16070789065297839,17527,3785,0.21595253038169682,15981,1600,0.10011889118328014
兵庫県,2801,神戸,中性脂肪,心血管,343986,51512,0.14975028053467293,186315,38291,0.20551753750368998,157671,13221,0.08385181802614304
兵庫県,2804,東播磨,中性脂肪,心血管,150240,24235,0.16130857294994674,85250,18057,0.21181231671554251,64990,6178,0.0950607785813202
兵庫県,2805,北播磨,中性脂肪,心血管,58961,9998,0.16956971557470193,32181,7046,0.2189490693266213,26780,2952,0.11023151605675878
兵庫県,2808,但馬,中性脂肪,心血管,38620,6207,0.16071983428275505,20533,4435,0.2159937661325671,18087,1772,0.09797091833913861
兵庫県,2809,丹波,中性脂肪,心血管,21930,3491,0.15918832649338804,11937,2528,0.21177850381167798,9993,963,0.09636745722005403
兵庫県,2810,淡路,中性脂肪,心血管,28034,4984,0.1777841192837269,14216,3244,0.2281935846933033,13818,1740,0.12592270950933565
兵庫県,2811,阪神,中性脂肪,心血管,385292,57897,0.15026784880039035,207095,42383,0.2046548685385934,178197,15514,0.0870609493986992
兵庫県,2812,播磨姫路,中性脂肪,心血管,177274,30635,0.17281157981429876,97390,21879,0.2246534551802033,79884,8756,0.10960893295278153
北海道,0101,南渡島,中性脂肪,心血管,70240,13144,0.18712984054669704,36960,8810,0.23836580086580086,33280,4334,0.13022836538461538
北海道,0102,南檜山,中性脂肪,心血管,3969,783,0.19727891156462585,2235,533,0.23847874720357942,1734,250,0.14417531718569782
北海道,0103,北渡島檜山,中性脂肪,心血管,5601,1058,0.18889484020710587,3127,731,0.2337703869523505,2474,327,0.13217461600646727
北海道,0104,札幌,中性脂肪,心血管,425572,69125,0.1624284492400816,242195,52593,0.2171514688577386,183377,16532,0.09015307263179134
北海道,0105,後志,中性脂肪,心血管,36692,6508,0.17736836367600567,20106,4626,0.23008057296329454,16586,1882,0.11346919088387797
北海道,0106,南空知,中性脂肪,心血管,28769,5246,0.1823490562758525,15768,3724,0.23617453069507863,13001,1522,0.11706791785247289
北海道,0107,中空知,中性脂肪,心血管,19932,3835,0.19240417419225367,10666,2611,0.24479654978436152,9266,1224,0.13209583423267862
北海道,0108,北空知,中性脂肪,心血管,5554,966,0.17392870003601008,2969,684,0.23038059952846077,2585,282,0.10909090909090909
北海道,0109,西胆振,中性脂肪,心血管,33497,5995,0.17897125115682003,17972,4166,0.23180503004673939,15525,1829,0.11780998389694042
北海道,0110,東胆振,中性脂肪,心血管,44003,7933,0.18028316251164694,25546,5548,0.2171768574336491,18457,2385,0.12921926640299072
北海道,0111,日高,中性脂肪,心血管,10469,1900,0.18148820326678766,5892,1360,0.2308214528173795,4577,540,0.11798121039982522
北海道,0112,上川中部,中性脂肪,心血管,72123,12469,0.17288520998849188,38691,8707,0.22503941485099893,33432,3762,0.11252692031586504
北海道,0113,上川北部,中性脂肪,心血管,12463,2232,0.179090106715879,6785,1570,0.2313927781871776,5678,662,0.11659034871433603
北海道,0114,富良野,中性脂肪,心血管,9317,1623,0.17419770312332294,4953,1149,0.23198061780738946,4364,474,0.10861594867094408
北海道,0115,留萌,中性脂肪,心血管,7745,1421,0.18347320852162685,4356,989,0.2270431588613407,3389,432,0.1274712304514606
北海道,0116,宗谷,中性脂肪,心血管,11558,2025,0.17520332237411318,6722,1542,0.22939601309134186,4836,483,0.09987593052109181
北海道,0117,北網,中性脂肪,心血管,39120,7135,0.1823875255623722,21410,5026,0.23475011676786547,17710,2109,0.11908526256352343
北海道,0118,遠紋,中性脂肪,心血管,12125,2147,0.1770721649484536,6699,1512,0.22570532915360503,5426,635,0.11702911905639514
北海道,0119,十勝,中性脂肪,心血管,68592,11705,0.1706467226498717,37064,8238,0.22226419166846537,31528,3467,0.10996574473483887
北海道,0120,釧路,中性脂肪,心血管,43494,7789,0.17908217225364417,24054,5591,0.2324353537873119,19440,2198,0.11306584362139918
北海道,0121,根室,中性脂肪,心血管,12229,2121,0.17344018317115054,6791,1559,0.2295685466058018,5438,562,0.10334681868333946
千葉県,1201,千葉,中性脂肪,心血管,224183,36539,0.16298738084511313,124506,26928,0.2162787335550094,99677,9611,0.09642144125525447
千葉県,1202,東葛南部,中性脂肪,心血管,421468,66781,0.15844856549014397,231473,49816,0.21521300540451802,189995,16965,0.08929182346903866
千葉県,1203,東葛北部,中性脂肪,心血管,328824,51554,0.1567829598812739,178503,37946,0.2125790602959054,150321,13608,0.09052627377412338
千葉県,1204,印旛,中性脂肪,心血管,157921,25874,0.16384141437807512,85545,18592,0.2173359050791981,72376,7282,0.10061346302641759
千葉県,1205,香取海匝,中性脂肪,心血管,60993,11313,0.18548030101814963,31842,7481,0.23494127253313235,29151,3832,0.1314534664333985
千葉県,1206,山武長生夷隅,中性脂肪,心血管,92804,17735,0.19110167665186845,50062,11992,0.23954296672126563,42742,5743,0.13436432548781058
千葉県,1207,安房,中性脂肪,心血管,23471,3762,0.16028290230497208,12100,2541,0.21,11371,1221,0.10737841878462756
千葉県,1208,君津,中性脂肪,心血管,75407,13427,0.17806039227127454,42069,9529,0.22650883073046663,33338,3898,0.11692363069170317
千葉県,1209,市原,中性脂肪,心血管,58033,9768,0.16831802595075215,31346,6850,0.21852867989536146,26687,2918,0.10934162700940533
和歌山県,3001,和歌山,中性脂肪,心血管,88822,15106,0.17007047803472114,47353,10636,0.22461090110447068,41469,4470,0.10779136222238299
和歌山県,3002,那賀,中性脂肪,心血管,24793,4166,0.16803129915702011,13181,2901,0.22008952279796676,11612,1265,0.10893902859111264
和歌山県,3003,橋本,中性脂肪,心血管,17267,2876,0.16656049111021023,9100,1972,0.21670329670329672,8167,904,0.11068935961797477
和歌山県,3004,有田,中性脂肪,心血管,14210,2324,0.16354679802955666,7397,1629,0.22022441530350143,6813,695,0.10201086158814032
和歌山県,3005,御坊,中性脂肪,心血管,13264,2198,0.16571170084439082,7110,1526,0.21462728551336147,6154,672,0.1091972700682483
和歌山県,3006,田辺,中性脂肪,心血管,26123,4428,0.16950579948704206,13795,3087,0.2237767306995288,12328,1341,0.10877676833225179
和歌山県,3007,新宮,中性脂肪,心血管,11514,2193,0.1904637832204273,6151,1493,0.24272476020159323,5363,700,0.13052396046988626
埼玉県,1101,南部,中性脂肪,心血管,180773,29619,0.1638463708629054,100993,22094,0.2187676373610052,79780,7525,0.0943218851842567
埼玉県,1102,南西部,中性脂肪,心血管,172515,27368,0.15864127757006638,94781,20032,0.21135037613023708,77734,7336,0.09437311858388865
埼玉県,1103,東部,中性脂肪,心血管,265556,46150,0.17378632002289535,143896,32304,0.22449546894979708,121660,13846,0.1138089758342923
埼玉県,1104,さいたま,中性脂肪,心血管,311839,47400,0.15200151360157005,176295,36329,0.20606937235883038,135544,11071,0.08167827421353951
埼玉県,1105,県央,中性脂肪,心血管,131790,20922,0.1587525608923287,71973,14955,0.20778625317827518,59817,5967,0.09975425046391494
埼玉県,1106,川越比企,中性脂肪,心血管,187475,29205,0.15578077076943592,103459,20985,0.20283397287814497,84016,8220,0.09783850695105695
埼玉県,1107,西部,中性脂肪,心血管,183876,28739,0.1562955469990646,100834,20656,0.20485153817164845,83042,8083,0.09733628766166517
埼玉県,1108,利根,中性脂肪,心血管,148305,23871,0.16095883483361992,81657,17066,0.2089961668932241,66648,6805,0.10210358900492138
埼玉県,1109,北部,中性脂肪,心血管,116051,19340,0.166650869014485,64101,13837,0.21586246704419587,51950,5503,0.10592877767083735
埼玉県,1110,秩父,中性脂肪,心血管,20879,3679,0.17620575698069832,11380,2510,0.22056239015817222,9499,1169,0.12306558585114223
大分県,4401,東部,中性脂肪,心血管,44746,6735,0.15051624726232513,22872,4622,0.20208114725428472,21874,2113,0.0965987016549328
大分県,4403,中部,中性脂肪,心血管,132459,21084,0.15917378207596314,71292,15311,0.21476462997250742,61167,5773,0.09438095705200517
大分県,4405,南部,中性脂肪,心血管,15174,2527,0.16653486226439962,7807,1741,0.22300499551684386,7367,786,0.10669200488665671
大分県,4406,豊肥,中性脂肪,心血管,12898,1841,0.14273530779965887,6592,1229,0.1864381067961165,6306,612,0.09705042816365367
大分県,4408,西部,中性脂肪,心血管,20037,3150,0.15720916304836052,10652,2249,0.21113405933158091,9385,901,0.0960042621204049
大分県,4409,北部,中性脂肪,心血管,35300,5815,0.16473087818696883,19607,4197,0.21405620441678994,15693,1618,0.1031032944624992
大阪府,2701,豊能,中性脂肪,心血管,229736,33494,0.1457934324616081,122898,24892,0.202541945353057,106838,8602,0.08051442370692076
大阪府,2702,三島,中性脂肪,心血管,160928,23432,0.14560548816862198,86377,17276,0.20000694629357352,74551,6156,0.08257434507920752
大阪府,2703,北河内,中性脂肪,心血管,225816,36144,0.16005951748326072,120951,25407,0.21006027234169208,104865,10737,0.10238878558146187
大阪府,2704,中河内,中性脂肪,心血管,158701,25003,0.1575478415384906,85096,17892,0.21025665131145999,73605,7111,0.09661028462740302
大阪府,2705,南河内,中性脂肪,心血管,117048,18688,0.15966099378032944,61382,12978,0.21143006092991432,55666,5710,0.1025760787554342
大阪府,2706,堺市,中性脂肪,心血管,159964,25368,0.15858568177840013,86294,18327,0.21237861264977867,73670,7041,0.09557486086602417
大阪府,2707,泉州,中性脂肪,心血管,173793,27786,0.1598798570713435,93117,19827,0.21292567415187344,80676,7959,0.09865387475829243
大阪府,2708,大阪市,中性脂肪,心血管,558063,88135,0.15793019784504617,312414,66638,0.21330030024262678,245649,21497,0.08751104217806709
奈良県,2901,奈良,中性脂肪,心血管,77324,12086,0.15630334695566706,39484,8278,0.20965454361260258,37840,3808,0.10063424947145877
奈良県,2902,東和,中性脂肪,心血管,40927,6698,0.16365724338456275,21736,4594,0.21135443503864557,19191,2104,0.1096347246104945
奈良県,2903,西和,中性脂肪,心血管,74578,11554,0.15492504491941322,38789,8010,0.20650184330609192,35789,3544,0.09902484003464752
奈良県,2904,中和,中性脂肪,心血管,78142,12581,0.16100176601571498,41360,8831,0.2135154738878143,36782,3750,0.1019520417595563
奈良県,2905,南和,中性脂肪,心血管,12382,2274,0.18365369084154418,6474,1524,0.23540315106580167,5908,750,0.12694651320243738
宮城県,0401,仙南,中性脂肪,心血管,42797,7709,0.18012944832581723,22879,5231,0.22863761528038812,19918,2478,0.12441008133346722
宮城県,0403,仙台,中性脂肪,心血管,393733,66738,0.16950065145669782,211977,48735,0.22990701821424023,181756,18003,0.09905037522832809
宮城県,0406,大崎・栗原,中性脂肪,心血管,66231,12156,0.18353943017620147,35730,8466,0.23694374475230898,30501,3690,0.12097964001180289
宮城県,0409,石巻・登米・気仙沼,中性脂肪,心血管,83762,15913,0.1899787493135312,44157,10815,0.24492152999524425,39605,5098,0.1287211210705719
宮崎県,4501,宮崎東諸県,中性脂肪,心血管,94172,14284,0.15167990485494626,50237,10415,0.20731731592252722,43935,3869,0.08806190963923978
宮崎県,4502,都城北諸県,中性脂肪,心血管,41920,6921,0.16510019083969465,21536,4708,0.2186106983655275,20384,2213,0.1085655416012559
宮崎県,4503,延岡西臼杵,中性脂肪,心血管,36782,5447,0.1480887390571475,20357,3901,0.19162941494326277,16425,1546,0.0941248097412481
宮崎県,4504,日南串間,中性脂肪,心血管,12957,2116,0.16330940804198502,6820,1451,0.21275659824046922,6137,665,0.10835913312693499
宮崎県,4505,西諸,中性脂肪,心血管,14944,2579,0.17257762312633834,7606,1725,0.2267946358138312,7338,854,0.1163804851458163
宮崎県,4506,西都児湯,中性脂肪,心血管,20354,3282,0.161245946742655,10421,2195,0.21063237693119663,9933,1087,0.10943320245645827
宮崎県,4507,日向入郷,中性脂肪,心血管,18118,2846,0.15708135555800862,9461,1996,0.2109713560934362,8657,850,0.09818643872011089
富山県,1601,新川,中性脂肪,心血管,31873,5574,0.1748815611959966,16727,3846,0.22992766186405214,15146,1728,0.11408952858840618
富山県,1602,富山,中性脂肪,心血管,126645,21275,0.16798926132101544,69396,15370,0.22148250619632256,57249,5905,0.10314590647871578
富山県,1603,高岡,中性脂肪,心血管,82180,15143,0.1842662448284254,43748,10183,0.23276492639663526,38432,4960,0.12905911740216486
富山県,1604,砺波,中性脂肪,心血管,35562,6536,0.18379168775659413,18426,4165,0.22603929230435255,17136,2371,0.13836367880485528
山口県,3501,岩国,中性脂肪,心血管,26787,4561,0.1702691604136335,14670,3313,0.2258350374914792,12117,1248,0.10299579103738549
